ntd_id,agency,reporter_type,organization_type,city,state,report_year,agency_voms,uace_code,uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,actual_vehicle_passenger_car_miles,actual_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_deadhead_miles,scheduled_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_hours,actual_vehicle_passenger_car_revenue_hours,actual_vehicle_passenger_car_deadhead_hours,charter_service_hours,school_bus_hours,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours,unlinked_passenger_trips_upt,ada_upt,sponsored_service_upt,passenger_miles_traveled,directional_route_miles
70100,"Stratton Industrial Commission, dba: Hitch & Hay Public Transit",Rural Reporter,Private-Non-Profit Corporation,Stratton,NE,2023,6.0,,,0.0,,,,0.0,225746.0,0.0,0.0,0.0,8413.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6001.0,,1205.0,0.0,0.0
70100,"Stratton Industrial Commission, dba: Hitch & Hay Public Transit",Rural Reporter,Private-Non-Profit Corporation,Stratton,NE,2024,6.0,,,0.0,,,,,340225.0,,,,12249.0,,,,,,,,,,,9188.0,,2460.0,,
70002,Transit Authority of Omaha,Full Reporter,Independent Public Agency or Authority of Transit Service,Omaha,NE,2022,100.0,65269.0,"Omaha, NE--IA",270.81,819508.0,237.0,656462.0,4178048.0,4117820.0,60228.0,3610965.0,309633.0,305907.0,3726.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2714471.0,80454.0,,9307356.0,1.75
70002,"Transit Authority of Omaha, dba: Metro",Full Reporter,Independent Public Agency or Authority of Transit Service,Omaha,NE,2023,109.0,65269.0,"Omaha, NE--IA",270.81,819508.0,237.0,656462.0,4596252.0,4531536.0,64716.0,4043193.0,344304.0,339574.0,4730.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,3314631.0,84711.0,,11395007.0,1.75
70002,"Transit Authority of Omaha, dba: Metro",Full Reporter,Independent Public Agency or Authority of Transit Service,Omaha,NE,2024,101.0,65269.0,"Omaha, NE--IA",270.81,819508.0,237.0,656462.0,4511441.0,4444462.0,66979.0,4053906.0,337082.0,330883.0,6199.0,0.0,0.0,,,,,,,,3477106.0,91389.0,0.0,11822508.0,1.75
70130,Valley County Hospital,Rural Reporter,Private-Non-Profit Corporation,Ord,NE,2022,2.0,,,,,,,0.0,10171.0,0.0,0.0,0.0,1500.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1355.0,,461.0,0.0,0.0
70130,"Valley County Hospital, dba: VCHS Public Transit",Rural Reporter,Private-Non-Profit Corporation,Ord,NE,2023,2.0,,,0.0,,,,0.0,13272.0,0.0,0.0,0.0,1776.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1881.0,,519.0,0.0,0.0
70130,"Valley County Hospital, dba: VCHS Public Transit",Rural Reporter,Private-Non-Profit Corporation,Ord,NE,2024,3.0,,,0.0,,,,,20866.0,,,,825.0,,,,,,,,,,,2451.0,,611.0,,
70233,Wayne Public Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Wayne,NE,2022,4.0,,,,,,,0.0,13042.0,0.0,0.0,0.0,875.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6964.0,,420.0,0.0,0.0
70233,Wayne Public Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Wayne,NE,2023,4.0,,,0.0,,,,0.0,12629.0,0.0,0.0,0.0,815.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6445.0,,0.0,0.0,0.0
70233,Wayne Public Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Wayne,NE,2024,4.0,,,0.0,,,,,12136.0,,,,745.0,,,,,,,,,,,6109.0,,138.0,,
70004,Winnebago Tribe of Nebraska,Reduced Reporter,Tribe,Winnebago,NE,2022,2.0,31.0,Nebraska Non-UZA,0.0,846992.0,,,0.0,230249.0,0.0,0.0,0.0,6044.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14242.0,,0.0,0.0,0.0
70004,Winnebago Tribe of Nebraska,Reduced Reporter,Tribe,Winnebago,NE,2023,2.0,31.0,Nebraska Non-UZA,0.0,846992.0,,,0.0,276765.0,0.0,0.0,0.0,6470.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14685.0,,0.0,0.0,0.0
70004,Winnebago Tribe of Nebraska,Reduced Reporter,Tribe,Winnebago,NE,2024,2.0,31.0,Nebraska Non-UZA,0.0,846992.0,,,,323683.0,,,,11965.0,,,,,,,,,,,29858.0,,0.0,,
70202,Wolf Memorial Good Samaritan Center,Rural Reporter,Private-Non-Profit Corporation,Albion,NE,2022,2.0,,,,,,,0.0,10410.0,0.0,0.0,0.0,1019.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1952.0,,0.0,0.0,0.0
70202,Wolf Memorial Good Samaritan Center,Rural Reporter,Private-Non-Profit Corporation,Albion,NE,2023,2.0,,,0.0,,,,0.0,14478.0,0.0,0.0,0.0,1164.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,2810.0,,0.0,0.0,0.0
70202,Wolf Memorial Good Samaritan Center,Rural Reporter,Private-Non-Profit Corporation,Albion,NE,2024,2.0,,,0.0,,,,,14085.0,,,,861.0,,,,,,,,,,,2962.0,,0.0,,
10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Private-Non-Profit Corporation,Concord,NH,2022,12.0,33.0,New Hampshire Non-UZA,0.0,768345.0,,,0.0,230794.0,0.0,0.0,0.0,16810.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,92633.0,,0.0,0.0,0.0
10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Private-Non-Profit Corporation,Concord,NH,2023,12.0,,,0.0,,,,0.0,240123.0,0.0,0.0,0.0,17534.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,123029.0,,0.0,0.0,0.0
10161,"Belknap-Merrimack CAP/Concord Area Transit, dba: Community Action Program Belknap-Merrimack Countie",Rural Reporter,Private-Non-Profit Corporation,Concord,NH,2024,12.0,,,0.0,,,,,365837.0,,,,23314.0,,,,,,,,,,,135991.0,,0.0,,
10133,"Boston Express Bus, Inc.",Reduced Reporter,Private-For-Profit Corporation,Concord,NH,2022,15.0,9271.0,"Boston, MA--NH",1655.89,4382009.0,460.0,530013.0,0.0,862667.0,0.0,0.0,0.0,22124.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,227281.0,,,0.0,0.0
10133,"Boston Express Bus, Inc.",Reduced Reporter,Private-For-Profit Corporation,Concord,NH,2023,16.0,9271.0,"Boston, MA--NH",1655.89,4382009.0,460.0,530013.0,0.0,805167.0,0.0,0.0,0.0,20513.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,279135.0,,,0.0,0.0
10133,"Boston Express Bus, Inc.",Reduced Reporter,Private-For-Profit Corporation,Concord,NH,2024,17.0,9271.0,"Boston, MA--NH",1655.89,4382009.0,460.0,530013.0,,939264.0,,,,24402.0,,,,,,,,,,,312760.0,,,,
10087,"City of Nashua, dba: Nashua Transit System",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Nashua,NH,2022,14.0,61165.0,"Nashua, NH--MA",195.56,242984.0,250.0,187804.0,607073.0,580897.0,26176.0,474601.0,42411.0,40540.0,1871.0,,,0.0,0.0,0.0,,0.0,0.0,,294539.0,6354.0,,1366604.0,0.0
10087,"City of Nashua, dba: Nashua Transit System",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Nashua,NH,2023,14.0,61165.0,"Nashua, NH--MA",195.56,242984.0,250.0,187804.0,541700.0,516690.0,25010.0,403709.0,36805.0,34978.0,1827.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,315974.0,5812.0,,1787898.0,0.0
10087,"City of Nashua, dba: Nashua Transit System",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Nashua,NH,2024,14.0,61165.0,"Nashua, NH--MA",195.56,242984.0,250.0,187804.0,569052.0,544588.0,24464.0,430831.0,40978.0,39151.0,1827.0,,,,,,,,,,375874.0,6556.0,,2123733.0,
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,NH,2022,23.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,368.0,166975.0,855996.0,743933.0,112063.0,882072.0,50863.0,43440.0,7423.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,261985.0,11229.0,8343.0,2132483.0,0.0
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,NH,2023,23.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,368.0,166975.0,896481.0,782861.0,113620.0,617242.0,53683.0,45868.0,7815.0,,,0.0,0.0,0.0,,0.0,0.0,,291028.0,14328.0,8678.0,1961994.0,0.0
10086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,NH,2024,24.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,368.0,167231.0,1012181.0,879653.0,132528.0,646375.0,62907.0,52321.0,10586.0,0.0,0.0,,,,,,,,373940.0,16361.0,8436.0,2531582.0,
10122,"Jalbert Leasing, Inc. , dba: C&J Bus Lines",Reduced Reporter,Private-For-Profit Corporation,Portsmouth,NH,2022,16.0,71506.0,"Portsmouth, NH--ME",114.35,95090.0,2449.0,536001.0,0.0,1671714.0,0.0,0.0,0.0,59936.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,461076.0,,,0.0,0.0
10122,"Jalbert Leasing, Inc. , dba: C&J Bus Lines",Reduced Reporter,Private-For-Profit Corporation,Portsmouth,NH,2023,13.0,71506.0,"Portsmouth, NH--ME",114.35,95090.0,1151.0,2833139.0,0.0,1864322.0,0.0,0.0,0.0,66754.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,562028.0,,,0.0,0.0
10122,"Jalbert Leasing, Inc. , dba: C&J Bus Lines",Reduced Reporter,Private-For-Profit Corporation,Portsmouth,NH,2024,14.0,71506.0,"Portsmouth, NH--ME",114.35,95090.0,1151.0,2833139.0,,2395114.0,,,,85311.0,,,,,,,,,,,634012.0,,,,
10002,Manchester Transit Authority,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Manchester,NH,2022,20.0,53740.0,"Manchester, NH",80.63,163289.0,235.0,248263.0,0.0,817081.0,0.0,0.0,0.0,73521.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,279948.0,,0.0,0.0,0.0
10002,Manchester Transit Authority,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Manchester,NH,2023,21.0,53740.0,"Manchester, NH",80.63,163289.0,235.0,248263.0,0.0,808331.0,0.0,0.0,0.0,73508.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,322285.0,,0.0,0.0,0.0
10002,Manchester Transit Authority,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Manchester,NH,2024,25.0,53740.0,"Manchester, NH",80.63,163289.0,235.0,248263.0,,919710.0,,,,71939.0,,,,,,,,,,,353963.0,,0.0,,
11156,Southwestern Community Services Transportation,Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2022,8.0,33.0,New Hampshire Non-UZA,0.0,768345.0,,,0.0,124126.0,0.0,0.0,0.0,2635.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,22259.0,,0.0,0.0,0.0
11156,Southwestern Community Services Transportation,Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2023,7.0,,,0.0,,,,0.0,156681.0,0.0,0.0,0.0,3104.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,30716.0,,67.0,0.0,0.0
11156,"Southwestern Community Services Transportation, dba: Southwestern Community Services",Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2024,7.0,,,0.0,,,,,224065.0,,,,6850.0,,,,,,,,,,,37238.0,,16.0,,
10170,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2022,3.0,33.0,New Hampshire Non-UZA,0.0,768345.0,,,0.0,45420.0,0.0,0.0,0.0,3290.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,3624.0,,1208.0,0.0,0.0
10170,"Tri-County CAP, Inc./Carroll County Transit, dba: Tri County Community Action Program, Inc.",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2023,2.0,,,0.0,,,,0.0,58692.0,0.0,0.0,0.0,4104.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,4034.0,,305.0,0.0,0.0
10170,"Tri-County CAP, Inc./Carroll County Transit, dba: Tri County Community Action Program, Inc.",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2024,2.0,,,0.0,,,,,62266.0,,,,4194.0,,,,,,,,,,,4661.0,,20.0,,
10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2022,7.0,33.0,New Hampshire Non-UZA,0.0,768345.0,,,0.0,235967.0,0.0,0.0,0.0,18355.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,32079.0,,2905.0,0.0,0.0
10172,"Tri-County CAP, Inc./North Country Transit, dba: Tri County Community Action Program, Inc.",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2023,8.0,,,0.0,,,,0.0,238509.0,0.0,0.0,0.0,19260.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,28301.0,,352.0,0.0,0.0
10172,"Tri-County CAP, Inc./North Country Transit, dba: Tri County Community Action Program, Inc.",Rural Reporter,Private-Non-Profit Corporation,Berlin,NH,2024,10.0,,,0.0,,,,,266195.0,,,,20613.0,,,,,,,,,,,40454.0,,361.0,,
10119,"University Of New Hampshire, dba: University Transportation Services",Reduced Reporter,University,Durham,NH,2022,14.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,51.0,79000.0,0.0,271562.0,0.0,0.0,0.0,18733.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,474458.0,,,0.0,0.0
10119,"University Of New Hampshire, dba: Wildcat Transit",Reduced Reporter,University,Durham,NH,2023,16.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,51.0,79000.0,0.0,298029.0,0.0,0.0,0.0,20480.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,543185.0,,,0.0,0.0
10119,"University Of New Hampshire, dba: Wildcat Transit",Reduced Reporter,University,Durham,NH,2024,15.0,24607.0,"Dover--Rochester, NH--ME",52.31,72391.0,51.0,79000.0,,289715.0,,,,20141.0,,,,,,,,,,,658298.0,,,,
10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2022,5.0,33.0,New Hampshire Non-UZA,0.0,768345.0,,,0.0,76367.0,0.0,0.0,0.0,6619.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24971.0,,2.0,0.0,0.0
10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2023,6.0,,,0.0,,,,0.0,85904.0,0.0,0.0,0.0,6452.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,27931.0,,0.0,0.0,0.0
10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Private-Non-Profit Corporation,Keene,NH,2024,6.0,,,0.0,,,,,86205.0,,,,6597.0,,,,,,,,,,,28919.0,,0.0,,
20219,A&C Bus Corporation & Montgomery & Westside Owners Association,Reduced Reporter,Private-For-Profit Corporation,Jersey City,NJ,2022,27.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,13.0,258523.0,0.0,375117.0,0.0,0.0,0.0,55164.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,3333548.0,,,0.0,0.0
20122,"Academy Lines, Inc.",Full Reporter,Private-For-Profit Corporation,Hoboken,NJ,2022,134.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,468.0,1455245.0,3065897.0,2701376.0,364521.0,2728243.0,75811.0,68924.0,6887.0,35061.0,,0.0,0.0,0.0,,0.0,0.0,,940697.0,,,45043598.0,2.9
20122,"Academy Lines, Inc., dba: Academy",Full Reporter,Private-For-Profit Corporation,Hoboken,NJ,2023,80.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,468.0,1455245.0,3055439.0,2312042.0,743397.0,2351550.0,86898.0,72564.0,14334.0,35517.0,,0.0,0.0,0.0,,0.0,0.0,,1064165.0,,,44972754.0,2.9
20122,"Academy Lines, Inc., dba: Academy",Full Reporter,Private-For-Profit Corporation,Hoboken,NJ,2024,80.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,468.0,1455245.0,3439720.0,2460422.0,979298.0,2471373.0,97234.0,78204.0,19030.0,52881.0,,,,,,,,,1119788.0,,,47322241.0,2.9
20230,Barnegat Bay Decoy & Baymen's Museum,Full Reporter,Private-Non-Profit Corporation,Tuckerton,NJ,2023,1.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,3104.0,24296.0,2312.0,2312.0,0.0,2312.0,252.0,252.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,7343.0,,,60214.0,16.4
20192,"Bergen County, dba: Bergen County Community Transportation",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Hackensack,NJ,2022,47.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,247.0,955732.0,625828.0,491488.0,134340.0,61588.0,91418.0,79121.0,12297.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,107463.0,0.0,0.0,1025355.0,0.0
20192,"Bergen County, dba: Bergen County Community Transportation",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Hackensack,NJ,2023,51.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,247.0,965856.0,701882.0,591658.0,110224.0,53128.0,95942.0,89430.0,6512.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,139952.0,0.0,0.0,1223026.0,0.0
20220,Broadway Bus Corporation,Reduced Reporter,Private-For-Profit Corporation,Bayonne,NJ,2022,8.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,7.0,100344.0,0.0,90895.0,0.0,0.0,0.0,12988.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,462906.0,,,0.0,0.0
20220,Broadway Bus Corporation,Reduced Reporter,Private-For-Profit Corporation,Bayonne,NJ,2023,8.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,7.0,100344.0,0.0,91563.0,0.0,0.0,0.0,13083.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,464454.0,,,0.0,0.0
20220,Broadway Bus Corporation,Reduced Reporter,Private-For-Profit Corporation,Bayonne,NJ,2024,8.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,7.0,100344.0,,91837.0,,,,13123.0,,,,,,,,,,,474997.0,,,,
20203,Cape May County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Cape May Court House,NJ,2022,21.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,251.0,93553.0,0.0,441099.0,0.0,0.0,0.0,35210.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,70842.0,,0.0,0.0,0.0
20203,Cape May County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Cape May Court House,NJ,2023,20.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,251.0,95263.0,0.0,414888.0,0.0,0.0,0.0,33253.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,75499.0,,0.0,0.0,0.0
20203,Cape May County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Cape May Court House,NJ,2024,26.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,251.0,95263.0,,579471.0,,,,45540.0,,,,,,,,,,,78962.0,,0.0,,
20160,"Community Transit Lines, Inc. , dba: Community Transit",Reduced Reporter,Private-For-Profit Corporation,Paramus,NJ,2024,13.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,89.0,324278.0,,461892.0,,,,13251.0,,,,,,,,,,,155202.0,,,,
20160,"Community Transit, Inc.",Reduced Reporter,Private-For-Profit Corporation,Paramus,NJ,2022,13.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,89.0,324278.0,0.0,353365.0,0.0,0.0,0.0,10518.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,113172.0,,,0.0,0.0
20160,"Community Transit, Inc. , dba: Community Transit",Reduced Reporter,Private-For-Profit Corporation,Paramus,NJ,2023,13.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,89.0,324278.0,0.0,405790.0,0.0,0.0,0.0,11688.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,151420.0,,,0.0,0.0
20199,County of Atlantic,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Atlantic City,NJ,2022,33.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,567.0,263670.0,479070.0,364715.0,114355.0,0.0,29374.0,20867.0,8507.0,,,0.0,0.0,0.0,,0.0,0.0,,74753.0,,,529208.0,0.0
20199,County of Atlantic,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Atlantic City,NJ,2023,34.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,567.0,274966.0,588511.0,455637.0,132874.0,92352.0,31473.0,23767.0,7706.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,86347.0,0.0,0.0,658856.0,0.0
20199,County of Atlantic,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Atlantic City,NJ,2024,33.0,3904.0,"Atlantic City--Ocean City--Villas, NJ",162.87,294921.0,556.0,274966.0,549894.0,401206.0,148688.0,108800.0,27802.0,20621.0,7181.0,,,,,,,,,,80608.0,0.0,0.0,611356.0,
20208,County of Burlington,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Mount Holly,NJ,2022,6.0,69076.0,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125.0,833.0,449772.0,0.0,294664.0,0.0,0.0,0.0,14065.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,44741.0,,,0.0,0.0
20208,"County of Burlington, dba: BurLink",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Mount Holly,NJ,2023,6.0,69076.0,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125.0,833.0,449772.0,0.0,284152.0,0.0,0.0,0.0,13991.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,38137.0,,,0.0,0.0
20208,"County of Burlington, dba: BurLink",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Mount Holly,NJ,2024,6.0,69076.0,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125.0,833.0,449772.0,,288915.0,,,,14223.0,,,,,,,,,,,36212.0,,,,
20201,County of Cumberland,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2022,5.0,90730.0,"Vineland, NJ",56.99,87226.0,678.0,154152.0,0.0,144629.0,0.0,0.0,0.0,8904.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24575.0,,,0.0,0.0
20201,County of Cumberland,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2023,4.0,90730.0,"Vineland, NJ",56.99,87226.0,678.0,154152.0,0.0,127274.0,0.0,0.0,0.0,8177.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,22754.0,,,0.0,0.0
20201,County of Cumberland,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2024,4.0,90730.0,"Vineland, NJ",56.99,87226.0,678.0,154152.0,,114158.0,,,,7746.0,,,,,,,,,,,20297.0,,,,
20212,County of Hunterdon,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Flemington,NJ,2022,24.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,438.0,128349.0,0.0,627955.0,0.0,0.0,0.0,33034.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,94765.0,,0.0,0.0,0.0
20212,"County of Hunterdon, dba: HCLink",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Flemington,NJ,2023,24.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,438.0,128349.0,0.0,640474.0,0.0,0.0,0.0,33367.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,107586.0,,0.0,0.0,0.0
20212,"County of Hunterdon, dba: HCLink",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Flemington,NJ,2024,23.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,438.0,129777.0,,629715.0,,,,32829.0,,,,,,,,,,,129618.0,,0.0,,
20211,County of Mercer,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Trenton,NJ,2022,24.0,88462.0,"Trenton, NJ",133.13,370422.0,226.0,367063.0,0.0,338949.0,0.0,0.0,0.0,25229.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,57919.0,,0.0,0.0,0.0
20211,County of Mercer,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Trenton,NJ,2023,25.0,88462.0,"Trenton, NJ",133.13,370422.0,226.0,381671.0,0.0,333870.0,0.0,0.0,0.0,24081.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,56655.0,,0.0,0.0,0.0
20211,"County of Mercer, dba: Transportation Resources to Aid the Disadvantaged",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Trenton,NJ,2024,25.0,88462.0,"Trenton, NJ",133.13,370422.0,226.0,381671.0,,299198.0,,,,23756.0,,,,,,,,,,,55597.0,,0.0,,
20193,"Cumberland County, dba: Cumberland Area Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2022,20.0,90730.0,"Vineland, NJ",56.99,87226.0,484.0,156898.0,0.0,350005.0,0.0,0.0,0.0,28024.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,56174.0,,0.0,0.0,0.0
20193,"Cumberland County, dba: Cumberland Area Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2023,20.0,90730.0,"Vineland, NJ",56.99,87226.0,322.0,302294.0,0.0,373906.0,0.0,0.0,0.0,30254.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,60050.0,,0.0,0.0,0.0
20193,"Cumberland County, dba: Cumberland Area Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bridgeton,NJ,2024,20.0,90730.0,"Vineland, NJ",56.99,87226.0,322.0,302295.0,,345445.0,,,,23758.0,,,,,,,,,,,58666.0,,0.0,,
20161,DeCamp Bus Lines,Full Reporter,Private-For-Profit Corporation,Montclair,NJ,2022,14.0,63217.0,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449.0,74.0,892714.0,609618.0,576077.0,33541.0,573531.0,56917.0,54029.0,2888.0,24323.0,0.0,0.0,0.0,0.0,,0.0,0.0,,304103.0,,,5197490.0,2.9
20195,Gloucester County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",West Deptford,NJ,2022,22.0,69076.0,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125.0,337.0,291636.0,0.0,180264.0,0.0,0.0,0.0,17501.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,26580.0,,0.0,0.0,0.0
